TIMESTAMP,DATA,SENSOR
2024-10-12 23:34:40.250,-0.0002542734,A1
2024-10-12 23:34:40.250,0.003537178,A2
2024-10-12 23:34:40.300,0.0004051924,A1
2024-10-12 23:34:40.300,0.003639698,A2
2024-10-12 23:34:40.350,-0.0002601147,A1
2024-10-12 23:34:40.350,0.003650665,A2
2024-10-12 23:34:40.400,-0.001105905,A1
2024-10-12 23:34:40.400,0.00413096,A2
2024-10-12 23:34:41.450,-0.0005807877,A1
2024-10-12 23:34:41.450,0.003578544,A2
2024-10-12 23:34:41.500,0.00015378,A1
2024-10-12 23:34:41.500,0.003635764,A2
2024-10-12 23:34:41.550,-0.0001853704,A1
2024-10-12 23:34:41.550,0.003067851,A2
2024-10-12 23:34:41.600,-0.0002508163,A1
2024-10-12 23:34:41.600,0.002718925,A2
2024-10-12 23:34:41.650,-2.598763e-05,A1
2024-10-12 23:34:41.650,0.004019737,A2
2024-10-12 23:34:41.700,-0.0005471706,A1
2024-10-12 23:34:41.700,0.003597975,A2
2024-10-12 23:34:41.750,0.0003607273,A1
2024-10-12 23:34:41.750,0.004094481,A2
2024-10-12 23:34:41.800,-0.0003181696,A1
2024-10-12 23:34:41.800,0.003758311,A2
2024-10-12 23:34:41.850,-7.617474e-05,A1
2024-10-12 23:34:41.850,0.003299713,A2
2024-10-12 23:34:41.900,-0.0003855228,A1
2024-10-12 23:34:41.900,0.003118634,A2
2024-10-12 23:34:41.950,2.968311e-05,A1
2024-10-12 23:34:41.950,0.003378987,A2
2024-10-12 23:34:41.000,-0.0003051758,A1
2024-10-12 23:34:41.000,0.003325701,A2
2024-10-12 23:34:41.050,0.0002166033,A1
2024-10-12 23:34:41.050,0.003035784,A2
2024-10-12 23:34:41.100,-0.0003540516,A1
2024-10-12 23:34:41.100,0.003636122,A2
2024-10-12 23:34:41.150,-0.000612855,A1
2024-10-12 23:34:41.150,0.004218578,A2
2024-10-12 23:34:41.200,0.0002146959,A1
2024-10-12 23:34:41.200,0.00329423,A2
2024-10-12 23:34:41.250,-0.0001091957,A1
2024-10-12 23:34:41.250,0.003515482,A2
2024-10-12 23:34:42.300,0.003451467,A2
2024-10-12 23:34:42.300,-0.0001678467,A1
2024-10-12 23:34:42.350,0.0003656149,A1
2024-10-12 23:34:42.350,0.00335896,A2
2024-10-12 23:34:42.400,-0.0002212524,A1
2024-10-12 23:34:42.400,0.003510237,A2
2024-10-12 23:34:42.450,-0.0002465248,A1
2024-10-12 23:34:42.450,0.003000617,A2
2024-10-12 23:34:42.500,0.0002315044,A1
2024-10-12 23:34:42.500,0.003679752,A2
2024-10-12 23:34:42.550,-1.430511e-05,A1
2024-10-12 23:34:42.550,0.003808856,A2
2024-10-12 23:34:42.600,-0.0005034208,A1
2024-10-12 23:34:42.600,0.003402233,A2
2024-10-12 23:34:42.650,-0.0006484985,A1
2024-10-12 23:34:42.650,0.003513217,A2
2024-10-12 23:34:42.700,0.0006283522,A1
2024-10-12 23:34:42.700,0.003276467,A2
2024-10-12 23:34:42.750,-0.000521183,A1
2024-10-12 23:34:42.750,0.003219843,A2
2024-10-12 23:34:42.800,-0.0002137423,A1
2024-10-12 23:34:42.800,0.003424287,A2
2024-10-12 23:34:42.850,-0.0002465248,A1
